user_id,signup_date,cohort_month,country,device_type,traffic_source,email_verified,workspace_created,onboarding_completed,first_feature_used,feature_usage_count,total_sessions,login_frequency,avg_session_duration,subscription_type,plan_type,subscription_date,monthly_revenue,retention_days,last_login_date,churn_status,active_status
10091,2025-09-17,2025-09,India,Tablet,Direct,True,True,True,Task Management,36,466,Weekly,37.03,Free,Free,,0,22,2026-05-07,Active,Active User
10092,2025-07-11,2025-07,India,Tablet,Referral,True,True,True,Analytics Dashboard,160,55,Monthly,19.69,Free,Free,,0,60,2025-11-26,Churned,Inactive User
10093,2026-03-20,2026-03,India,Tablet,Email Campaign,True,True,True,Analytics Dashboard,49,111,Monthly,11.57,Free,Free,,0,358,2026-02-05,Churned,Inactive User
10094,2026-05-21,2026-05,USA,Desktop,LinkedIn,True,True,False,,0,0,Rare,11.24,Free,Free,,0,345,2026-04-22,Active,Active User
10095,2025-10-30,2025-10,India,Tablet,LinkedIn,True,True,True,File Sharing,98,425,Daily,66.34,Premium,Basic,2025-12-15,50,31,2026-05-02,Active,Active User
10096,2026-05-12,2026-05,India,Mobile,LinkedIn,False,False,False,,0,0,Rare,54.1,Premium,Pro,2026-06-06,30,168,2026-04-29,Active,Active User
10097,2025-07-07,2025-07,Australia,Desktop,Google Ads,False,False,False,,0,0,Rare,13.0,Free,Free,,0,45,2025-12-28,Churned,Inactive User
10098,2026-02-15,2026-02,UK,Tablet,Referral,True,False,False,,0,0,Rare,13.7,Free,Free,,0,174,2026-05-11,Active,Active User
10099,2026-04-30,2026-04,Australia,Tablet,Google Ads,True,False,False,,0,0,Rare,32.99,Free,Free,,0,88,2025-12-23,Churned,Inactive User
10100,2026-02-21,2026-02,Australia,Desktop,Referral,True,True,False,,0,0,Rare,84.96,Premium,Pro,2026-03-01,30,340,2025-12-24,Churned,Inactive User
10101,2025-06-09,2025-06,Australia,Tablet,Google Ads,False,False,False,,0,0,Rare,64.84,Premium,Pro,2025-06-22,30,14,2025-12-01,Churned,Inactive User
10102,2025-11-18,2025-11,USA,Desktop,Organic Search,True,True,True,File Sharing,61,232,Monthly,9.38,Free,Free,,0,273,2026-05-06,Active,Active User
10103,2026-03-02,2026-03,USA,Tablet,Referral,True,False,False,,0,0,Rare,15.44,Free,Free,,0,232,2026-04-24,Active,Active User
10104,2026-01-27,2026-01,Canada,Mobile,Direct,True,False,False,,0,0,Rare,22.81,Free,Free,,0,164,2026-04-28,Active,Active User
10105,2025-05-23,2025-05,Australia,Tablet,Email Campaign,True,True,False,,0,0,Rare,8.93,Free,Free,,0,257,2026-05-04,Active,Active User
10106,2026-03-25,2026-03,UK,Tablet,LinkedIn,True,False,False,,0,0,Rare,18.7,Free,Free,,0,45,2026-01-18,Churned,Inactive User
10107,2025-08-27,2025-08,India,Desktop,Organic Search,True,True,True,Workflow Automation,15,421,Weekly,50.86,Premium,Pro,2025-09-05,20,224,2026-04-27,Active,Active User
10108,2025-07-14,2025-07,Australia,Tablet,LinkedIn,False,False,False,,0,0,Rare,41.45,Free,Free,,0,8,2026-04-05,Churned,Inactive User
10109,2026-04-15,2026-04,India,Desktop,Organic Search,True,True,True,Task Management,183,312,Monthly,33.5,Free,Free,,0,15,2026-05-03,Active,Active User
10110,2025-09-25,2025-09,Germany,Tablet,Email Campaign,True,True,True,Analytics Dashboard,118,65,Weekly,9.37,Free,Free,,0,261,2026-05-18,Active,Active User
10111,2025-07-28,2025-07,India,Tablet,Direct,True,True,True,Team Collaboration,66,194,Daily,9.63,Free,Free,,0,207,2026-03-19,Churned,Inactive User
10112,2026-04-08,2026-04,Australia,Tablet,LinkedIn,True,True,True,Analytics Dashboard,35,443,Daily,22.76,Free,Free,,0,47,2026-05-06,Active,Active User
10113,2025-06-28,2025-06,USA,Tablet,Email Campaign,False,False,False,,0,0,Rare,21.23,Free,Free,,0,186,2026-03-16,Churned,Inactive User
10114,2025-07-19,2025-07,Canada,Desktop,LinkedIn,True,True,False,,0,0,Rare,74.96,Premium,Basic,2025-07-31,30,344,2026-01-16,Churned,Inactive User
10115,2025-07-18,2025-07,USA,Desktop,Email Campaign,False,False,False,,0,0,Rare,38.53,Free,Free,,0,228,2026-02-28,Churned,Inactive User
10116,2025-08-30,2025-08,Germany,Tablet,Google Ads,True,False,False,,0,0,Rare,37.6,Free,Free,,0,32,2026-05-18,Active,Active User
10117,2026-05-05,2026-05,UK,Desktop,Referral,True,True,False,,0,0,Rare,28.69,Free,Free,,0,308,2026-03-27,Churned,Inactive User
10118,2025-07-29,2025-07,Germany,Tablet,LinkedIn,False,False,False,,0,0,Rare,13.24,Free,Free,,0,192,2026-05-06,Active,Active User
10119,2026-04-18,2026-04,Canada,Mobile,Organic Search,False,False,False,,0,0,Rare,79.84,Premium,Basic,2026-04-24,50,31,2026-04-23,Active,Active User
10120,2025-07-07,2025-07,Germany,Mobile,Referral,True,True,False,,0,0,Rare,20.68,Free,Free,,0,14,2026-05-05,Active,Active User
10121,2025-10-06,2025-10,Canada,Tablet,LinkedIn,False,False,False,,0,0,Rare,29.66,Free,Free,,0,73,2026-05-14,Active,Active User
10122,2025-11-03,2025-11,Canada,Tablet,Organic Search,False,False,False,,0,0,Rare,29.29,Free,Free,,0,211,2026-05-11,Active,Active User
10123,2025-07-17,2025-07,USA,Mobile,Direct,True,False,False,,0,0,Rare,19.07,Free,Free,,0,341,2026-05-07,Active,Active User
10124,2025-08-22,2025-08,Germany,Desktop,Organic Search,True,False,False,,0,0,Rare,8.82,Free,Free,,0,68,2026-05-13,Active,Active User
10125,2025-11-12,2025-11,Germany,Tablet,LinkedIn,True,False,False,,0,0,Rare,39.39,Free,Free,,0,208,2025-12-10,Churned,Inactive User
10126,2025-07-23,2025-07,USA,Mobile,Email Campaign,False,False,False,,0,0,Rare,24.49,Free,Free,,0,65,2026-05-14,Active,Active User
10127,2025-06-27,2025-06,Germany,Desktop,Organic Search,False,False,False,,0,0,Rare,38.82,Free,Free,,0,101,2025-12-12,Churned,Inactive User
10128,2025-11-26,2025-11,Germany,Tablet,Email Campaign,True,True,True,Calendar Integration,148,235,Daily,42.83,Free,Free,,0,357,2026-04-28,Active,Active User
10129,2025-09-12,2025-09,India,Desktop,LinkedIn,True,True,True,File Sharing,21,420,Weekly,20.45,Free,Free,,0,287,2026-05-13,Active,Active User
10130,2025-06-18,2025-06,USA,Tablet,LinkedIn,True,False,False,,0,0,Rare,22.38,Free,Free,,0,156,2026-05-07,Active,Active User
10131,2025-08-30,2025-08,USA,Tablet,LinkedIn,True,True,False,,0,0,Rare,22.58,Free,Free,,0,270,2026-05-06,Active,Active User
10132,2026-05-02,2026-05,USA,Tablet,Direct,True,True,True,Workflow Automation,178,387,Weekly,26.66,Premium,Pro,2026-06-10,30,17,2026-05-21,Active,Active User
10133,2025-06-02,2025-06,Australia,Mobile,Organic Search,False,False,False,,0,0,Rare,22.56,Free,Free,,0,295,2026-04-27,Active,Active User
10134,2025-11-29,2025-11,Canada,Mobile,Google Ads,True,True,True,Analytics Dashboard,87,39,Weekly,43.52,Free,Free,,0,93,2026-04-23,Active,Active User
10135,2025-11-11,2025-11,UK,Tablet,Organic Search,True,False,False,,0,0,Rare,21.99,Free,Free,,0,30,2026-05-09,Active,Active User
10136,2026-01-16,2026-01,India,Mobile,Email Campaign,True,False,False,,0,0,Rare,34.38,Free,Free,,0,339,2026-05-05,Active,Active User
10137,2026-04-21,2026-04,UK,Desktop,Organic Search,True,False,False,,0,0,Rare,20.05,Free,Free,,0,278,2026-04-09,Churned,Inactive User
10138,2025-08-13,2025-08,Canada,Desktop,Email Campaign,True,True,True,Team Collaboration,151,302,Daily,39.78,Free,Free,,0,110,2026-04-22,Active,Active User
10139,2026-03-02,2026-03,India,Mobile,Email Campaign,False,False,False,,0,0,Rare,44.7,Free,Free,,0,165,2025-11-25,Churned,Inactive User
10140,2025-09-21,2025-09,UK,Mobile,Organic Search,True,False,False,,0,0,Rare,21.26,Free,Free,,0,180,2026-04-22,Active,Active User
10141,2025-08-11,2025-08,Canada,Desktop,Organic Search,True,False,False,,0,0,Rare,24.71,Free,Free,,0,225,2025-11-25,Churned,Inactive User
10142,2026-03-09,2026-03,Australia,Desktop,Google Ads,True,False,False,,0,0,Rare,33.53,Free,Free,,0,362,2026-05-08,Active,Active User
10143,2025-07-05,2025-07,Australia,Desktop,Email Campaign,False,False,False,,0,0,Rare,19.94,Free,Free,,0,23,2026-05-07,Active,Active User
10144,2025-11-25,2025-11,Australia,Desktop,Google Ads,False,False,False,,0,0,Rare,6.13,Free,Free,,0,146,2025-12-19,Churned,Inactive User
10145,2026-03-13,2026-03,UK,Tablet,LinkedIn,False,False,False,,0,0,Rare,9.88,Free,Free,,0,159,2026-04-25,Active,Active User
10146,2026-05-06,2026-05,Canada,Desktop,Organic Search,True,True,True,Workflow Automation,177,362,Monthly,60.95,Premium,Pro,2026-07-04,50,71,2026-04-26,Active,Active User
10147,2025-09-29,2025-09,Germany,Mobile,LinkedIn,True,False,False,,0,0,Rare,67.35,Premium,Basic,2025-10-23,20,247,2026-02-20,Churned,Inactive User
10148,2025-05-23,2025-05,Australia,Mobile,Google Ads,True,True,True,Analytics Dashboard,97,205,Daily,20.94,Free,Free,,0,114,2026-05-18,Active,Active User
10149,2026-02-04,2026-02,India,Desktop,Google Ads,True,False,False,,0,0,Rare,38.25,Free,Free,,0,22,2026-01-20,Churned,Inactive User
10150,2025-10-02,2025-10,Germany,Tablet,LinkedIn,False,False,False,,0,0,Rare,9.95,Free,Free,,0,358,2026-05-03,Active,Active User
10151,2025-11-17,2025-11,Germany,Desktop,Referral,False,False,False,,0,0,Rare,23.96,Free,Free,,0,361,2026-04-29,Active,Active User
10152,2026-03-02,2026-03,UK,Desktop,Google Ads,True,True,True,Calendar Integration,153,116,Daily,17.92,Free,Free,,0,279,2026-05-14,Active,Active User
10153,2026-03-08,2026-03,USA,Tablet,LinkedIn,True,False,False,,0,0,Rare,22.2,Free,Free,,0,192,2026-05-11,Active,Active User
10154,2025-06-22,2025-06,India,Mobile,Referral,True,True,True,Analytics Dashboard,11,39,Monthly,40.09,Free,Free,,0,99,2026-04-23,Active,Active User
10155,2026-01-21,2026-01,USA,Desktop,Organic Search,True,True,True,Team Collaboration,106,422,Weekly,6.04,Free,Free,,0,336,2026-05-20,Active,Active User
10156,2026-02-08,2026-02,UK,Tablet,Email Campaign,True,True,True,Analytics Dashboard,188,174,Monthly,34.96,Free,Free,,0,349,2026-05-20,Active,Active User
10157,2026-03-13,2026-03,India,Tablet,Email Campaign,True,True,True,Analytics Dashboard,183,457,Daily,37.61,Free,Free,,0,185,2026-04-24,Active,Active User
10158,2026-03-23,2026-03,India,Tablet,Google Ads,False,False,False,,0,0,Rare,13.68,Free,Free,,0,36,2026-04-27,Active,Active User
10159,2025-09-07,2025-09,Germany,Mobile,LinkedIn,True,True,True,Calendar Integration,63,152,Monthly,18.2,Free,Free,,0,175,2026-04-20,Churned,Inactive User
10160,2025-07-11,2025-07,Canada,Mobile,Organic Search,True,True,True,Workflow Automation,173,471,Daily,44.84,Free,Free,,0,237,2025-11-24,Churned,Inactive User
10161,2026-05-21,2026-05,USA,Tablet,Email Campaign,True,True,False,,0,0,Rare,41.78,Free,Free,,0,226,2026-05-06,Active,Active User
10162,2025-06-17,2025-06,India,Mobile,Direct,False,False,False,,0,0,Rare,37.37,Free,Free,,0,219,2026-05-13,Active,Active User
10163,2026-04-18,2026-04,Canada,Tablet,Organic Search,False,False,False,,0,0,Rare,36.68,Free,Free,,0,78,2026-04-29,Active,Active User
10164,2025-08-10,2025-08,USA,Desktop,Organic Search,True,True,True,File Sharing,25,147,Weekly,8.86,Free,Free,,0,273,2025-12-23,Churned,Inactive User
10165,2026-02-08,2026-02,UK,Desktop,Direct,True,True,False,,0,0,Rare,18.2,Free,Free,,0,354,2026-05-15,Active,Active User
10166,2025-06-06,2025-06,Australia,Mobile,LinkedIn,True,False,False,,0,0,Rare,86.1,Premium,Basic,2025-07-21,20,240,2026-05-07,Active,Active User
10167,2026-03-30,2026-03,USA,Desktop,Direct,True,False,False,,0,0,Rare,9.45,Free,Free,,0,84,2026-04-22,Active,Active User
10168,2025-06-06,2025-06,Germany,Tablet,Direct,True,True,True,Team Collaboration,60,251,Monthly,31.99,Free,Free,,0,241,2026-04-24,Active,Active User
10169,2025-06-07,2025-06,USA,Mobile,Direct,True,True,True,Calendar Integration,17,341,Weekly,22.11,Free,Free,,0,227,2026-05-15,Active,Active User
10170,2025-09-05,2025-09,India,Mobile,Direct,True,True,True,Workflow Automation,92,453,Weekly,21.38,Free,Free,,0,166,2026-05-19,Active,Active User
10171,2025-11-16,2025-11,Australia,Mobile,Google Ads,True,False,False,,0,0,Rare,9.62,Free,Free,,0,171,2026-05-10,Active,Active User
10172,2025-10-26,2025-10,Australia,Tablet,Direct,True,False,False,,0,0,Rare,6.57,Free,Free,,0,149,2026-02-22,Churned,Inactive User
10173,2026-03-21,2026-03,Canada,Tablet,Email Campaign,True,False,False,,0,0,Rare,32.69,Free,Free,,0,222,2026-05-03,Active,Active User
10174,2025-11-07,2025-11,Canada,Desktop,Google Ads,False,False,False,,0,0,Rare,16.33,Free,Free,,0,163,2026-04-29,Active,Active User
10175,2025-06-14,2025-06,UK,Tablet,LinkedIn,True,False,False,,0,0,Rare,35.76,Free,Free,,0,193,2025-12-12,Churned,Inactive User
10176,2025-12-12,2025-12,UK,Desktop,Organic Search,True,True,True,File Sharing,191,268,Daily,11.96,Free,Free,,0,309,2026-01-29,Churned,Inactive User
10177,2026-01-06,2026-01,India,Tablet,LinkedIn,True,False,False,,0,0,Rare,42.97,Free,Free,,0,218,2026-04-26,Active,Active User
10178,2026-01-02,2026-01,Canada,Mobile,Google Ads,False,False,False,,0,0,Rare,19.39,Free,Free,,0,162,2026-05-18,Active,Active User
10179,2026-01-11,2026-01,USA,Tablet,Organic Search,False,False,False,,0,0,Rare,30.78,Free,Free,,0,83,2026-05-12,Active,Active User
10180,2026-03-09,2026-03,UK,Mobile,Organic Search,True,True,True,Calendar Integration,170,359,Weekly,34.99,Free,Free,,0,355,2026-05-06,Active,Active User
10181,2025-08-10,2025-08,Australia,Desktop,Direct,True,False,False,,0,0,Rare,84.8,Premium,Basic,2025-09-13,20,302,2026-04-22,Active,Active User
10182,2025-08-18,2025-08,Australia,Desktop,Email Campaign,False,False,False,,0,0,Rare,40.63,Free,Free,,0,194,2026-02-21,Churned,Inactive User
10183,2025-11-12,2025-11,USA,Tablet,Referral,True,True,True,Calendar Integration,139,199,Monthly,29.95,Free,Free,,0,105,2026-01-12,Churned,Inactive User
10184,2025-08-11,2025-08,Canada,Desktop,Email Campaign,True,False,False,,0,0,Rare,10.88,Free,Free,,0,90,2026-05-17,Active,Active User
10185,2026-05-18,2026-05,Germany,Desktop,Email Campaign,True,True,True,Analytics Dashboard,158,432,Monthly,9.13,Free,Free,,0,307,2025-11-24,Churned,Inactive User
10186,2025-12-16,2025-12,Canada,Tablet,Google Ads,True,True,True,Workflow Automation,49,290,Daily,38.15,Free,Free,,0,111,2026-05-08,Active,Active User
10187,2026-05-04,2026-05,Germany,Mobile,Organic Search,True,True,False,,0,0,Rare,59.66,Premium,Enterprise,2026-05-28,30,348,2026-05-11,Active,Active User
10188,2025-12-30,2025-12,Canada,Desktop,Direct,True,False,False,,0,0,Rare,23.15,Free,Free,,0,313,2026-04-09,Churned,Inactive User
10189,2026-05-11,2026-05,Canada,Desktop,Email Campaign,True,True,True,Task Management,144,465,Daily,37.17,Free,Free,,0,112,2026-04-25,Active,Active User
10190,2026-04-08,2026-04,USA,Mobile,Referral,True,False,False,,0,0,Rare,37.0,Free,Free,,0,198,2026-04-27,Active,Active User
10191,2026-03-30,2026-03,Australia,Desktop,Google Ads,True,False,False,,0,0,Rare,38.05,Premium,Basic,2026-05-26,30,231,2026-04-23,Active,Active User
10192,2025-10-07,2025-10,India,Desktop,Referral,True,True,True,Calendar Integration,173,345,Daily,52.84,Premium,Enterprise,2025-10-08,30,156,2026-05-18,Active,Active User
10193,2025-08-16,2025-08,USA,Mobile,Organic Search,False,False,False,,0,0,Rare,29.03,Free,Free,,0,103,2025-12-15,Churned,Inactive User
10194,2025-05-28,2025-05,Australia,Tablet,LinkedIn,True,True,False,,0,0,Rare,19.29,Free,Free,,0,343,2025-12-23,Churned,Inactive User
10195,2025-11-09,2025-11,Australia,Tablet,Organic Search,True,True,True,Task Management,180,29,Daily,37.95,Free,Free,,0,297,2026-04-09,Churned,Inactive User
10196,2025-07-14,2025-07,Australia,Tablet,LinkedIn,True,True,True,Task Management,148,19,Daily,8.92,Free,Free,,0,279,2026-04-24,Active,Active User
10197,2026-03-25,2026-03,Canada,Mobile,Direct,True,False,False,,0,0,Rare,77.42,Premium,Pro,2026-05-03,10,269,2026-05-11,Active,Active User
10198,2025-06-22,2025-06,India,Desktop,Organic Search,False,False,False,,0,0,Rare,18.44,Free,Free,,0,153,2026-04-26,Active,Active User
10199,2025-07-01,2025-07,India,Desktop,Google Ads,True,True,True,Analytics Dashboard,84,60,Daily,10.89,Free,Free,,0,168,2026-01-25,Churned,Inactive User
10200,2025-12-31,2025-12,Germany,Tablet,Google Ads,True,True,False,,0,0,Rare,15.07,Free,Free,,0,184,2026-02-20,Churned,Inactive User
10201,2026-03-31,2026-03,Germany,Mobile,Google Ads,True,True,False,,0,0,Rare,36.49,Free,Free,,0,326,2026-05-06,Active,Active User
10202,2025-07-10,2025-07,USA,Desktop,Email Campaign,False,False,False,,0,0,Rare,34.57,Free,Free,,0,318,2026-05-07,Active,Active User
10203,2025-11-04,2025-11,Australia,Tablet,Referral,True,True,True,Workflow Automation,42,46,Monthly,29.86,Free,Free,,0,219,2026-05-02,Active,Active User
10204,2026-05-11,2026-05,Canada,Mobile,Google Ads,True,False,False,,0,0,Rare,10.98,Free,Free,,0,98,2026-05-17,Active,Active User
10205,2026-04-21,2026-04,Canada,Mobile,LinkedIn,False,False,False,,0,0,Rare,27.17,Free,Free,,0,76,2026-04-30,Active,Active User
10206,2025-09-13,2025-09,India,Mobile,Google Ads,True,True,True,Task Management,26,21,Monthly,23.53,Free,Free,,0,221,2026-05-18,Active,Active User
10207,2026-02-21,2026-02,USA,Tablet,LinkedIn,True,True,False,,0,0,Rare,35.64,Premium,Pro,2026-03-09,10,132,2026-04-24,Active,Active User
10208,2025-08-19,2025-08,Australia,Tablet,Referral,True,True,True,Workflow Automation,34,82,Monthly,20.62,Free,Free,,0,150,2025-12-23,Churned,Inactive User
10209,2026-02-12,2026-02,Canada,Desktop,Email Campaign,True,True,False,,0,0,Rare,69.05,Premium,Basic,2026-04-07,50,180,2026-02-14,Churned,Inactive User
10210,2025-08-26,2025-08,India,Tablet,LinkedIn,False,False,False,,0,0,Rare,22.19,Free,Free,,0,73,2026-04-27,Active,Active User
10211,2026-01-07,2026-01,UK,Desktop,LinkedIn,True,False,False,,0,0,Rare,9.67,Free,Free,,0,4,2026-04-25,Active,Active User
10212,2026-05-05,2026-05,USA,Desktop,Direct,True,True,True,Team Collaboration,38,176,Daily,23.69,Free,Free,,0,362,2026-04-24,Active,Active User
10213,2025-09-23,2025-09,Canada,Desktop,Google Ads,True,True,True,Calendar Integration,60,377,Monthly,16.64,Free,Free,,0,227,2025-12-06,Churned,Inactive User
10214,2025-11-01,2025-11,Germany,Desktop,Google Ads,True,True,True,Analytics Dashboard,149,134,Weekly,27.91,Free,Free,,0,54,2026-04-26,Active,Active User
10215,2026-02-17,2026-02,USA,Tablet,Google Ads,True,True,True,Analytics Dashboard,36,229,Monthly,73.95,Premium,Basic,2026-03-21,30,177,2026-03-02,Churned,Inactive User
10216,2025-07-31,2025-07,UK,Mobile,Direct,True,False,False,,0,0,Rare,14.9,Free,Free,,0,218,2026-05-11,Active,Active User
10217,2026-05-16,2026-05,USA,Desktop,LinkedIn,False,False,False,,0,0,Rare,23.79,Free,Free,,0,48,2026-04-25,Active,Active User
10218,2026-03-01,2026-03,Germany,Tablet,Referral,True,True,False,,0,0,Rare,14.29,Free,Free,,0,196,2026-05-16,Active,Active User
10219,2025-07-09,2025-07,Canada,Mobile,Google Ads,False,False,False,,0,0,Rare,26.43,Free,Free,,0,154,2026-03-08,Churned,Inactive User
10220,2025-11-27,2025-11,India,Mobile,Referral,True,True,True,Analytics Dashboard,106,66,Daily,24.05,Free,Free,,0,108,2026-03-17,Churned,Inactive User
10221,2025-12-22,2025-12,USA,Desktop,Organic Search,True,False,False,,0,0,Rare,33.43,Free,Free,,0,43,2026-04-22,Active,Active User
10222,2025-07-31,2025-07,India,Desktop,LinkedIn,True,True,True,Team Collaboration,48,292,Weekly,19.04,Free,Free,,0,9,2026-04-24,Active,Active User
10223,2025-11-25,2025-11,Australia,Desktop,Organic Search,True,True,True,Calendar Integration,124,116,Monthly,9.29,Free,Free,,0,146,2026-04-23,Active,Active User
10224,2026-04-02,2026-04,Canada,Tablet,Google Ads,True,True,True,Calendar Integration,183,201,Weekly,11.69,Free,Free,,0,148,2026-05-09,Active,Active User
10225,2025-07-03,2025-07,Australia,Desktop,Email Campaign,True,False,False,,0,0,Rare,9.65,Free,Free,,0,286,2026-04-14,Churned,Inactive User
10226,2025-12-03,2025-12,USA,Mobile,Referral,True,True,True,Task Management,126,337,Daily,30.45,Free,Free,,0,73,2026-01-13,Churned,Inactive User
10227,2025-10-05,2025-10,Australia,Mobile,Direct,False,False,False,,0,0,Rare,39.32,Free,Free,,0,135,2026-05-05,Active,Active User
10228,2025-10-09,2025-10,India,Desktop,Referral,True,False,False,,0,0,Rare,13.28,Free,Free,,0,73,2026-02-10,Churned,Inactive User
10229,2025-10-26,2025-10,UK,Tablet,Google Ads,True,False,False,,0,0,Rare,38.4,Free,Free,,0,98,2026-01-29,Churned,Inactive User
10230,2026-03-20,2026-03,India,Tablet,Email Campaign,True,False,False,,0,0,Rare,39.8,Free,Free,,0,39,2025-11-29,Churned,Inactive User
10231,2025-09-23,2025-09,USA,Desktop,LinkedIn,True,True,True,File Sharing,64,304,Monthly,28.04,Free,Free,,0,198,2026-05-03,Active,Active User
10232,2026-04-22,2026-04,USA,Desktop,Direct,True,True,False,,0,0,Rare,13.3,Free,Free,,0,96,2026-05-14,Active,Active User
10233,2026-01-20,2026-01,UK,Tablet,Referral,True,True,True,File Sharing,104,397,Monthly,12.95,Free,Free,,0,245,2026-05-18,Active,Active User
10234,2026-04-15,2026-04,UK,Desktop,Organic Search,True,True,False,,0,0,Rare,38.26,Free,Free,,0,357,2026-05-09,Active,Active User
